mappedTown,visitTown,mappedPoolId,mappedByUser,mappedByUserId,mappedDateText,mappedDateUnixSeconds,mappedLatitude,mappedLongitude,mappedConfidence,mappedSource,mappedSource2,mappedPhotoNumber,mappedLocationAccuracy,mappedShape,mappedComments,createdAt,updatedAt,mappedlocationInfoDirections,mappedLandownerPermission,mappedLandownerInfo,mappedLocationUncertainty,mappedTownId,mappedPoolLocation,mappedPoolBorder,mappedLandownerName,mappedLandownerAddress,mappedLandownerTown,mappedLandownerStateAbbrev,mappedLandownerZip5,mappedLandownerPhone,mappedLandownerEmail,mappedPoolStatus,mappedMethod,mappedObserverUserName,mappedUpdatedAt,mappedCreatedAt,poolId,latitude,longitude,visitId,visitIdLegacy,visitUserName,visitPoolId,visitNavMethod,visitCertainty,visitLocatePool,visitDate,visitTownName,visitLocationComments,visitDirections,visitCoordSource,visitLatitude,visitLongitude,visitVernalPool,visitPoolType,visitInletType,visitOutletType,visitForestCondition,visitForestUpland,visitHabitatComment,visitHabitatAgriculture,visitHabitatLightDev,visitHabitatHeavyDev,visitHabitatPavedRd,visitHabitatDirtRd,visitHabitatPowerline,visitHabitatOther,visitMaxDepth,visitWaterLevelObs,visitHydroPeriod,visitMaxWidth,visitMaxLength,visitPoolTrees,visitPoolShrubs,visitPoolEmergents,visitPoolFloatingVeg,visitSubstrate,visitDisturbDumping,visitDisturbSiltation,visitDisturbVehicleRuts,visitDisturbRunoff,visitDisturbDitching,visitDisturbOther,visitWoodFrogAdults,visitWoodFrogLarvae,visitWoodFrogEgg,visitWoodFrogEggHow,visitSpsAdults,visitSpsLarvae,visitSpsEgg,visitSpsEggHow,visitJesaAdults,visitJesaLarvae,visitJesaEgg,visitJesaEggHow,visitBssaAdults,visitBssaLarvae,visitBssaEgg,visitBssaEggHow,visitFairyShrimp,visitFingerNailClams,visitSpeciesOther1,visitSpeciesOther2,visitSpeciesComments,visitFish,visitFishCount,visitFishSizeSmall,visitFishSizeMedium,visitFishSizeLarge,visitPoolPhoto,visitUserId,createdAt,updatedAt,visitPoolMapped,visitUserIsLandowner,visitLandownerPermission,visitLandowner,visitTownId,visitFishSize,visitWoodFrogPhoto,visitWoodFrogNotes,visitSpsPhoto,visitSpsNotes,visitJesaPhoto,visitJesaNotes,visitBssaPhoto,visitBssaNotes,visitFairyShrimpPhoto,visitFairyShrimpNotes,visitFingerNailClamsPhoto,visitFingerNailClamsNotes,visitNavMethodOther,visitPoolTypeOther,visitSubstrateOther,visitSpeciesOtherName,visitSpeciesOtherCount,visitSpeciesOtherPhoto,visitSpeciesOtherNotes,visitLocationUncertainty,visitObserverUserName,visitWoodFrogiNat,visitSpsiNat,visitJesaiNat,visitBssaiNat,visitFairyShrimpiNat,visitFingerNailClamsiNat,visitSpeciesOtheriNat,visitUpdatedAt,visitCreatedAt,reviewId,reviewUserName,reviewUserId,reviewPoolId,reviewVisitIdLegacy,reviewVisitId,reviewQACode,reviewQAAlt,reviewQAPerson,reviewQADate,reviewQANotes,createdAt,updatedAt,reviewPoolStatus,reviewUpdatedAt,reviewCreatedAt
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN394,KNOWN,0,1900-01-01,-2209161600,44.08595000,-72.99672000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN394,44.08595000,-72.99672000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN395,KNOWN,0,1900-01-01,-2209161600,44.08638000,-72.99645000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN395,44.08638000,-72.99645000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN396,KNOWN,0,1900-01-01,-2209161600,43.29650000,-72.42365000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN396,43.29650000,-72.42365000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":228,""townName"":""Weathersfield"",""townCountyId"":27,""townCentroid"":null,""townBorder"":null}",KWN397,KNOWN,0,1900-01-01,-2209161600,43.43504000,-72.50052000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Eliminated,Known,,2019-07-28 20:32:23.79608,,KWN397,43.43504000,-72.50052000,362,1500,sfaccio,KWN397,GPS,Certain,1,2012-05-02,WEATHERSFIELD,More of a seep with VP function,Little Ascutney WMA,GPS,43.43544000,-72.50034000,No,Other,No Inlet,No Outlet,Minor logging,Deciduous,This is a headwater seep that provides some VP breeding habitat so I collected data anyway.,f,f,f,f,f,f,,< 6 Inches,More than 50%,Ephemeral,30,50,,20,30,,Leaf litter,f,f,f,f,f,,,1,5,Counted,,0,32,Counted,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,228,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2660,sfaccio,0,KWN397,1500,362,NOT POOL,,,,wetland,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Eliminated,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":228,""townName"":""Weathersfield"",""townCountyId"":27,""townCentroid"":null,""townBorder"":null}",KWN398,KNOWN,0,1900-01-01,-2209161600,43.43139000,-72.49708000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Eliminated,Known,,2019-07-28 20:32:23.79608,,KWN398,43.43139000,-72.49708000,363,1499,sfaccio,KWN398,GPS,Certain,1,2012-05-02,WEATHERSFIELD,Short hydroperiod pool,Little Ascutney WMA,GPS,43.43139000,-72.49708000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Minor logging,Deciduous,"Short hydroperiod pool, does not support amphibian breeding.",f,f,f,f,f,f,,< 6 Inches,More than 50%,Ephemeral,10,30,5,5,10,,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,Mosquitoes,Copepods,Very shallow pool on saddle near summits.,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,228,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2661,sfaccio,0,KWN398,1499,363,NOT POOL,,,,Hydroperiod,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Eliminated,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN399,KNOWN,0,1900-01-01,-2209161600,43.30534000,-72.42171000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN399,43.30534000,-72.42171000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":255,""townName"":""Ludlow"",""townCountyId"":27,""townCentroid"":null,""townBorder"":null}",KWN4,KNOWN,0,1900-01-01,-2209161600,43.41250000,-72.70222000,UNK,BASS_thru2004_VPsites.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 20:32:23.79608,,KWN4,43.41250000,-72.70222000,364,724,ADMIN-KWN,KWN4,,,0,2012-02-20,LUDLOW,,,BASS_thru2004_VPsites.shp,43.41250000,-72.70222000,,,,,,,,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,255,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2662,ADMIN-KWN,0,KWN4,724,364,PROB-OTHER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Probable,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN40,KNOWN,0,1900-01-01,-2209161600,44.06234054,-72.15237318,UNK,Potential vernal pools in Newb,Remote CIR, ,UNK,Point,Looks good,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN40,44.06234054,-72.15237318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN400,KNOWN,0,1900-01-01,-2209161600,43.30537000,-72.42144000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN400,43.30537000,-72.42144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN401,KNOWN,0,1900-01-01,-2209161600,43.29832000,-72.41882000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN401,43.29832000,-72.41882000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN402,KNOWN,0,1900-01-01,-2209161600,43.29466000,-72.41983000,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN402,43.29466000,-72.41983000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":35,""townName"":""Ferdinand"",""townCountyId"":9,""townCentroid"":null,""townBorder"":null}",KWN403,KNOWN,0,1900-01-01,-2209161600,44.75112649,-71.74657709,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Confirmed,Known,,2019-07-28 20:32:23.79608,,KWN403,44.75112649,-71.74657709,365,1622,michaellewsmith,KWN403,GPS,Certain,1,2012-04-21,FERDINAND,,Wenlock WMA,GPS,44.75127200,-71.74665100,Yes,Isolated Forest Depression,No Inlet,No Outlet,Undisturbed,Mixed,,f,f,f,f,t,f,,12-24 Inches,More than 50%,Ephemeral,20,40,,,,,Leaf litter,f,f,f,f,f,,,0,12,Counted,,0,58,Counted,,0,,,,0,,,0,0,Caddisflies,,"Right along road, though doesnt look impacted by it.  Small pool but seemingly very productive.  Likely sufficient hydroperiod in most years.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,35,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2663,michaellewsmith,0,KWN403,1622,365,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN404,KNOWN,0,1900-01-01,-2209161600,44.72072656,-71.75102133,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN404,44.72072656,-71.75102133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":35,""townName"":""Ferdinand"",""townCountyId"":9,""townCentroid"":null,""townBorder"":null}",KWN405,KNOWN,0,1900-01-01,-2209161600,44.77252985,-71.76012894,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Eliminated,Known,,2019-07-28 20:32:23.79608,,KWN405,44.77252985,-71.76012894,366,1625,michaellewsmith,KWN405,GPS,Certain,0,2012-04-21,FERDINAND,,Wenlock WMA,GPS,44.77256100,-71.76002330,No,,,,,,,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,No pool here.,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,35,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2664,michaellewsmith,0,KWN405,1625,366,NOT FOUND,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Eliminated,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN406,KNOWN,0,1900-01-01,-2209161600,44.68818823,-71.62661592,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Eliminated,Known,,2019-07-28 20:32:23.79608,,KWN406,44.68818823,-71.62661592,367,1711,DougMorin,KWN406,GPS,Certain,0,2013-04-30,,,No pools in this area,,,,No,,,,,,,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2665,DougMorin,0,KWN406,1711,367,NOT POOL,2016,AW,2016-03-12,boulders indicated,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Eliminated,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":198,""townName"":""Maidstone"",""townCountyId"":9,""townCentroid"":null,""townBorder"":null}",KWN407,KNOWN,0,1900-01-01,-2209161600,44.64233227,-71.65909475,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Confirmed,Known,,2019-07-28 20:32:23.79608,,KWN407,44.64233227,-71.65909475,368,1705,DougMorin,KWN407,GPS,Certain,1,2013-04-30,MAIDSTONE,,Directly adjacent to Maidstone Lake Road.  On north west side.,GPS,44.64233000,-71.65909000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Minor logging,Mixed,"On a gentle slope.  Dirt road is only feet from downhill edge--possibly manmade pool, possibly existed before the road.",f,t,f,f,t,f,,6-12 Inches,More than 50%,Ephemeral,20,50,,,2,,Leaf litter,f,f,f,f,f,,1,0,10,Counted,1,0,,,1,0,,,1,0,,,0,0,"Green frog, 1 adult",,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,198,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2666,DougMorin,0,KWN407,1705,368,CONF,2016,AW,2016-03-12,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN408,KNOWN,0,1900-01-01,-2209161600,44.71351338,-71.63510978,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN408,44.71351338,-71.63510978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN409,KNOWN,0,1900-01-01,-2209161600,44.78369157,-71.68187384,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN409,44.78369157,-71.68187384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN41,KNOWN,0,1900-01-01,-2209161600,44.06285942,-72.15292189,UNK,Potential vernal pools in Newb,Remote CIR, ,UNK,Point,Looks good,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN41,44.06285942,-72.15292189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN410,KNOWN,0,1900-01-01,-2209161600,44.78442979,-71.68339962,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN410,44.78442979,-71.68339962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN411,KNOWN,0,1900-01-01,-2209161600,44.67113638,-71.70696475,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN411,44.67113638,-71.70696475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN412,KNOWN,0,1900-01-01,-2209161600,44.84417143,-71.79175523,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN412,44.84417143,-71.79175523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN413,KNOWN,0,1900-01-01,-2209161600,44.87593810,-71.78558169,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN413,44.87593810,-71.78558169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN414,KNOWN,0,1900-01-01,-2209161600,44.82978323,-71.77679032,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN414,44.82978323,-71.77679032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN415,KNOWN,0,1900-01-01,-2209161600,44.83904255,-71.78835688,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN415,44.83904255,-71.78835688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN416,KNOWN,0,1900-01-01,-2209161600,44.83237479,-71.78088727,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN416,44.83237479,-71.78088727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN417,KNOWN,0,1900-01-01,-2209161600,44.82556366,-71.77226144,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN417,44.82556366,-71.77226144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,KWN418,KNOWN,0,1900-01-01,-2209161600,44.85083340,-71.74997390,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 09:25:37.808641,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 09:25:37.808641,,KWN418,44.85083340,-71.74997390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":198,""townName"":""Maidstone"",""townCountyId"":9,""townCentroid"":null,""townBorder"":null}",KWN419,KNOWN,0,1900-01-01,-2209161600,44.63903071,-71.66323085,UNK,HerpAtlas.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Confirmed,Known,,2019-07-28 20:32:23.79608,,KWN419,44.63903071,-71.66323085,369,1706,DougMorin,KWN419,GPS,Certain,1,2013-04-30,MAIDSTONE,,Skid road/VAST trail off Maidstone Lake Rd.  To left after 50 yards.,GPS,44.63903000,-71.66323000,Yes,Manmade,No Inlet,No Outlet,Minor logging,Mixed,Old skid tracks lead right to pool.  Pool is much deeper than tracks though (excavated? natural?).,f,t,f,f,t,f,,3-4 Feet,More than 50%,Ephemeral,20,40,,,,,Leaf litter,f,f,t,f,f,,1,0,12,Counted,1,0,10,Estimated,1,0,,,1,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,198,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2667,DougMorin,0,KWN419,1706,369,CONF,2016,AW,2016-03-12,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
